login_time,session_len,user
50980.7147629,548.803034065,1.0
47602.981823,1213.3201278,1.0
50957.2252896,23.3510376089,1.0
52908.9133558,1639.6447966,1.0
49295.1383583,111.739786848,1.0
47001.5521302,163.987712095,1.0
49468.6006856,830.476562253,1.0
45453.7240411,310.893133924,1.0
51454.6222575,907.898557874,1.0
54126.4193186,687.457899222,1.0
47942.0053575,1261.76119747,1.0
43327.3198087,0.706354802868,1.0
53941.0051064,460.071469649,1.0
46532.8894895,157.280362153,1.0
46744.4395141,399.293364973,1.0
50149.3072039,642.528477398,1.0
51231.5643429,528.573254421,1.0
57283.9586131,242.581486967,1.0
45536.6789201,284.568382149,1.0
59333.8926673,298.832921845,1.0
45530.1987772,88.8364014721,1.0
53181.638477,1315.4119782,1.0
54671.3626617,90.6469498842,1.0
54474.1898513,665.623236901,1.0
53269.1576745,847.112192506,1.0
48580.6370145,1212.92121905,1.0
43606.1197109,88.3926180552,1.0
48044.8257249,426.982990053,1.0
57925.1107697,337.568405529,1.0
55335.4171884,88.9443307156,1.0
52025.8314467,120.584617116,1.0
50510.5426887,388.376241851,1.0
50718.6876465,32.2429622881,1.0
47193.0899691,747.693207985,1.0
46478.9032255,753.246617636,1.0
46982.7024935,243.292296534,1.0
47650.7571849,951.317849861,1.0
59811.0312813,323.475076125,1.0
39859.6254805,344.770819939,1.0
47181.1439056,182.41226689,1.0
59318.424317,361.208658655,1.0
44200.7658829,127.981767124,1.0
45981.1202735,111.892289986,1.0
52718.5787015,844.81667179,1.0
55583.5372009,1283.84076684,1.0
44403.9159436,329.46097154,1.0
51133.2011472,1074.37416477,1.0
50119.8792341,101.458677332,1.0
42405.8947012,119.203393756,1.0
51950.8301811,63.725200097,1.0
51234.7316487,291.672267481,1.0
49943.1924317,174.118755623,1.0
44659.5705541,52.2934914666,1.0
43435.4666989,1116.06103197,1.0
54136.495795,66.6636707371,1.0
49385.5794133,210.816821091,1.0
59148.8424706,32.6772189625,1.0
61310.2597644,346.789153131,1.0
49629.2146058,1008.91771696,1.0
46659.1040815,705.99895073,1.0
50605.7026638,116.61088366,1.0
57109.0887307,513.563608522,1.0
47001.0289234,150.90616952,1.0
51776.494398,14.3457562641,1.0
48873.8772818,92.4245595113,1.0
47786.0201494,468.440139023,1.0
57564.022654,660.474395352,1.0
41788.7327253,189.601489306,1.0
52974.3184981,268.909911263,1.0
58546.280254,177.05535099,1.0
50851.9854068,67.9208080747,1.0
44745.1839501,535.468382672,1.0
43619.9869482,75.2608565489,1.0
58093.3170134,20.7124662202,1.0
57842.9255313,587.253960741,1.0
49725.0227903,50.6711659828,1.0
47548.0764792,679.724479677,1.0
55223.9413068,3.23503673304,1.0
53522.3245635,42.0265050217,1.0
49135.1072179,221.664784325,1.0
45865.3535542,1.83772379659,1.0
53695.3773983,418.151384484,1.0
37166.0660265,611.355582458,1.0
51415.8822298,358.956112418,1.0
49779.0371909,8.78885854741,1.0
52495.5414762,15.8415141384,1.0
50322.0351095,222.735964551,1.0
49955.3939784,1.96813796837,1.0
59276.5407262,257.718899268,1.0
52131.8994516,349.238446983,1.0
54792.0206502,334.456952663,1.0
54490.6025722,1608.48304009,1.0
56462.0967644,313.527727945,1.0
54605.9247499,5.60358847286,1.0
52490.675798,337.726234901,1.0
62306.6572991,355.565799028,1.0
48193.8440428,176.669870204,1.0
59518.7095,728.562657853,1.0
48796.8860955,648.727098757,1.0
46845.8367218,1151.82044819,1.0
49723.7832911,375.238199759,1.0
50937.7965574,1084.03624237,1.0
50702.0711712,931.531386639,1.0
48384.2160757,363.489945844,1.0
44904.8535209,1041.81470573,1.0
54889.1532203,164.918774428,1.0
43183.8212286,278.556030645,1.0
48813.0575066,111.170451221,1.0
53264.5114907,363.733414635,1.0
50259.5651832,926.199450751,1.0
52975.524789,94.9195252374,1.0
49070.7021337,388.184320117,1.0
41320.5657169,380.564831039,1.0
42567.6785012,227.558908041,1.0
55137.0252608,847.970177504,1.0
47053.131137,99.9029410655,1.0
49846.0287842,1040.68638255,1.0
50440.5084333,97.983882217,1.0
53307.9788869,615.050248575,1.0
51527.6267643,560.982335226,1.0
52093.1926521,246.783658502,1.0
55015.7678765,149.828742583,1.0
48350.5792642,519.179089456,1.0
48485.7960443,750.46376285,1.0
51659.1880593,923.820613953,1.0
49248.2227916,517.244162507,1.0
53496.9578099,577.271915188,1.0
60686.7082442,100.685509408,1.0
45393.2104192,34.6075474044,1.0
50943.2595829,1277.79602664,1.0
45305.4735629,186.549688199,1.0
46739.0814665,174.584316114,1.0
50954.8518073,410.886647881,1.0
55459.3796091,363.567841043,1.0
40090.5380388,237.082160567,1.0
45952.1689105,1.73902257671,1.0
45114.8626423,723.413344049,1.0
48879.3609702,229.790892358,1.0
51291.0605182,339.333916568,1.0
47015.4884584,522.703794122,1.0
48553.7692203,219.664832678,1.0
43094.7131383,332.454926663,1.0
43935.3631705,192.615784839,1.0
40784.9953561,342.774186124,1.0
47970.0031584,336.873948919,1.0
52314.3628541,1170.44767349,1.0
53845.053547,827.361311633,1.0
50851.4805759,266.546169885,1.0
48196.9465817,689.227185189,1.0
47122.8331431,90.31738397,1.0
46447.7500776,163.376479987,1.0
36916.9269779,143.822745926,1.0
56506.658342,69.5826470378,1.0
55837.518442,1384.32339773,1.0
48107.8068212,53.263255409,1.0
43855.5909841,338.633167059,1.0
48147.376413,183.553449828,1.0
62382.2152879,352.997531823,1.0
43427.951778,390.347965875,1.0
54348.3587527,115.800546005,1.0
49118.4230564,654.770532021,1.0
44629.1885972,103.026140027,1.0
52762.6768684,64.4069966742,1.0
54979.6963622,668.506858384,1.0
42070.3431705,495.562198941,1.0
55419.4810603,724.025301408,1.0
48122.785711,41.4354015082,1.0
51048.4858128,983.576020029,1.0
46378.5996274,43.8531178874,1.0
51559.7319705,898.746411866,1.0
50889.8322772,49.0597762678,1.0
40766.7000635,183.805087542,1.0
42541.614786,24.622320808,1.0
44576.3873013,8.33580546511,1.0
55615.4899693,234.253656613,1.0
48341.5700924,292.099872177,1.0
43819.9789749,412.321853071,1.0
53403.745603,92.2296763387,1.0
53501.5556341,1071.74158866,1.0
47381.3319545,415.621812229,1.0
49147.6471283,249.25694052,1.0
47247.5419363,52.4881572224,1.0
54240.0265451,195.390373561,1.0
45932.6029095,648.210754459,1.0
50035.2121202,70.8960579761,1.0
49372.1023109,126.134450391,1.0
51971.6039361,2.48330929222,1.0
54483.7952763,97.0577511618,1.0
52788.4731762,203.535104082,1.0
59023.5726174,739.731914373,1.0
46814.5875242,324.018959767,1.0
49155.9052737,166.924079349,1.0
55133.3738495,117.76728416,1.0
45493.9473706,1299.02213398,1.0
51854.9438678,1160.8887944,1.0
57421.4774427,215.993365847,1.0
55580.2504277,76.367973056,1.0
49276.1653537,21.7889487184,1.0
49421.6034885,54.3876349736,1.0
53486.585237,242.817245197,1.0
52679.4189408,27.5729552038,1.0
52417.2468197,187.395552984,1.0
52667.5064002,593.191169132,1.0
52815.3618737,596.522350265,1.0
50306.9962267,436.888874037,1.0
66584.5216011,1217.59598213,1.0
50102.2151262,161.958230131,1.0
48370.364206,304.832875181,1.0
51761.6738859,287.734451741,1.0
51034.5312366,90.0495757732,1.0
55658.9940717,174.706699257,1.0
52766.9809598,215.458064463,1.0
48346.9188207,396.531483918,1.0
41564.7589148,104.31973542,1.0
50772.5140945,246.09248098,1.0
54684.8554988,126.893263904,1.0
40040.9356844,410.692126356,1.0
48991.3923344,459.171262647,1.0
53596.3117135,418.39645825,1.0
48248.9820163,485.707892426,1.0
48739.757824,548.87553629,1.0
50324.1413175,255.896511097,1.0
39651.2229756,60.2270845886,1.0
57838.693343,654.950279852,1.0
49616.2515039,1270.91872857,1.0
50331.3000006,1044.10955298,1.0
44671.8159942,71.9523936173,1.0
57282.9954912,66.0261916351,1.0
46988.5432553,358.967120194,1.0
52429.1544961,487.104677913,1.0
48719.0090728,591.76355325,1.0
61033.7372575,922.917883063,1.0
57782.5981833,1145.9033859,1.0
52743.9634209,64.1606387033,1.0
47343.9285991,264.912352812,1.0
48958.7233657,135.311508964,1.0
53583.106613,14.7388160131,1.0
57143.3308748,36.5774001333,1.0
53050.8994438,385.863366293,1.0
52750.0820042,699.790082278,1.0
53911.2700148,1158.3024514,1.0
41925.3768455,238.596966267,1.0
48124.1950543,195.386173836,1.0
53612.2181824,96.7901978015,1.0
46138.3863024,1165.05993494,1.0
46957.3046349,186.626506857,1.0
52473.782686,222.647002308,1.0
42755.5158414,243.189548328,1.0
41028.4159162,145.011723473,1.0
54645.5974665,262.710198109,1.0
45928.9773294,15.6758975427,1.0
54166.6703264,129.288310162,1.0
57406.4418362,903.851518734,1.0
49259.2400215,218.068053178,1.0
59193.0118699,2166.36642455,1.0
49904.4319034,34.8441502065,1.0
49346.8090434,97.6049017825,1.0
47428.5018594,331.939144,1.0
50416.6807976,238.173495581,1.0
42884.3441006,303.51192695,1.0
41408.9227604,211.651754338,1.0
45870.6357658,949.543256392,1.0
48372.5777395,175.968466714,1.0
52858.4420249,272.249331479,1.0
47701.8775142,115.000199473,1.0
49959.2062271,531.979960069,1.0
37248.4280519,384.278010493,1.0
50426.229464,84.7711883605,1.0
50007.425907,1096.84351832,1.0
43046.6579116,322.558644797,1.0
44593.9582005,91.8628240782,1.0
50008.4636821,23.7510992174,1.0
44657.3392608,58.9463080852,1.0
50337.3369212,194.723431405,1.0
49336.9313034,344.890046413,1.0
51728.2468929,317.219797996,1.0
56527.3527027,641.336772335,1.0
55490.9883035,86.3432696109,1.0
49848.1031872,144.856082358,1.0
49568.3480658,98.0186164562,1.0
54280.5607881,509.558274951,1.0
46807.8147826,326.611052312,1.0
45017.7959063,35.2069780463,1.0
58862.2156141,123.365936862,1.0
50976.2437306,339.606393933,1.0
53477.8070606,54.483219762,1.0
53830.7915782,244.418912438,1.0
50794.2356119,298.389160808,1.0
53631.9410471,461.526047581,1.0
50208.5679605,740.154665191,1.0
53362.1806257,182.253593391,1.0
51397.9273409,162.118973526,1.0
52939.1371877,579.531126085,1.0
49922.7843023,23.5419343324,1.0
50876.0069728,116.967670989,1.0
48605.679449,393.696790625,1.0
56386.466074,1168.4478624,1.0
50002.5240279,106.014155178,1.0
52632.7220571,591.955033909,1.0
46433.3806405,546.19532687,1.0
48332.4360274,73.6947943329,1.0
56274.8690363,88.2277682235,1.0
49095.5735814,535.947177599,1.0
52717.9545072,97.5167493549,1.0
54844.5396995,28.5092068117,1.0
52958.0488689,42.6029906732,1.0
41651.6628976,250.819823101,1.0
45857.3236495,194.211900553,1.0
60948.0036218,626.920745678,1.0
53646.6341852,160.324101957,1.0
43016.1485957,15.8397355748,1.0
45026.8047963,125.454953495,1.0
53036.9140625,429.186851251,1.0
63213.2740308,131.097171204,1.0
59203.2296014,22.7383630061,1.0
54339.3081345,142.161996958,1.0
44207.519797,337.19951591,1.0
48434.9818178,874.191358695,1.0
48790.3432275,270.57003103,1.0
50270.5145316,110.718908716,1.0
56646.1664789,1167.89277871,1.0
54408.4377949,234.61616279,1.0
52187.4869023,376.714213099,1.0
51625.8457037,135.05342618,1.0
48200.6116633,143.1533428,1.0
45700.642071,259.290439483,1.0
45992.109942,7.47576165573,1.0
53422.8483001,87.8773120409,1.0
51692.1157253,74.3220576336,1.0
50291.3389262,153.273142263,1.0
53276.3094523,0.943794868482,1.0
50815.9162951,2012.66365916,1.0
59793.6938803,270.465131933,1.0
54700.3892946,600.529629024,1.0
45877.8945679,42.7233049258,1.0
59001.6868281,157.218124956,1.0
62070.0052778,186.13391526,1.0
47529.8485631,842.987039187,1.0
51505.9131326,230.140483005,1.0
58915.1399525,207.886190502,1.0
53296.3547466,293.429448466,1.0
48717.4173929,542.660316928,1.0
53326.7852174,309.54131657,1.0
49547.0861031,527.20747975,1.0
58399.7071886,562.698858095,1.0
52804.1555155,22.7063296381,1.0
49301.0970127,504.893781771,1.0
49776.9876053,299.270875768,1.0
48040.4682147,4.13679045191,1.0
45587.9951398,31.0721847089,1.0
60832.5320722,764.134687092,1.0
55334.9987607,202.338359547,1.0
44820.340048,315.019219847,1.0
44231.6858031,193.089910588,1.0
53079.3329783,294.362254474,1.0
41988.6744195,56.3444661838,1.0
45185.8561493,414.850215135,1.0
49967.6642535,586.270095181,1.0
55161.2566625,346.434446854,1.0
52243.241499,236.991856139,1.0
53955.0210303,93.6741393611,1.0
53723.9009086,1.34005266383,1.0
55044.9640103,18.7084235198,1.0
58454.5859726,270.669382534,1.0
38065.1104699,343.090633297,1.0
56474.064291,89.0550454345,1.0
54163.7918904,29.4277734012,1.0
63976.1398509,1418.08853543,1.0
53217.2666693,1426.12375426,1.0
51815.0738577,257.017923352,1.0
53023.3515881,695.167929558,1.0
56645.0400548,217.213543213,1.0
40001.3308281,15.3498949515,1.0
51711.6079559,109.390973895,1.0
51163.0858368,326.933400537,1.0
58807.5076835,66.2709145313,1.0
42867.042821,239.786748102,1.0
53376.7768471,953.391604025,1.0
44902.4397643,622.563681589,1.0
53766.5968887,479.227356025,1.0
52797.3644897,736.314035772,1.0
51419.1126345,1061.97690814,1.0
44318.9921069,602.873778466,1.0
48011.3966018,177.307889823,1.0
48215.683504,910.426617889,1.0
40321.7606179,519.533677219,1.0
51678.0181839,838.729062755,1.0
55796.6159566,18.8654161807,1.0
52705.6967875,388.450535656,1.0
54745.0616508,287.279764733,1.0
53805.4361646,73.0030248511,1.0
52951.1468758,1000.89666506,1.0
54187.2207052,32.7061608028,1.0
57039.1064934,543.840678756,1.0
46806.7720941,69.4404973233,1.0
57663.8218746,200.918936853,1.0
51107.5475151,246.917318211,1.0
48539.2054387,371.587259732,1.0
56126.8112525,424.15429789,1.0
52434.9863668,467.268860815,1.0
53801.8519552,136.908260641,1.0
48359.2896223,408.743444006,1.0
59945.2045778,75.6812341017,1.0
48763.9317206,976.664614194,1.0
49484.6738785,864.865138957,1.0
49244.5235357,522.262486188,1.0
50501.681295,296.842049768,1.0
50113.0495522,112.85077042,1.0
52185.8097125,355.50458842,1.0
56898.4322223,249.943120684,1.0
50325.2473957,27.4629157871,1.0
53370.7885956,789.773002227,1.0
50700.668346,161.948471945,1.0
55324.7705324,409.0826761,1.0
46525.9575126,773.455749462,1.0
50750.2587561,85.5919242315,1.0
50903.3380688,377.069686495,1.0
51270.5114732,127.734514199,1.0
43488.7104032,726.30243505,1.0
53352.315698,219.114023669,1.0
59003.9152447,89.0695006506,1.0
48339.0079791,24.4355078246,1.0
44574.6147832,141.326654433,1.0
49712.7460875,22.9532448846,1.0
43278.7949365,298.693526722,1.0
45252.9057306,255.493318451,1.0
47218.7167523,77.2451848053,1.0
52167.9297289,153.948135718,1.0
56368.763799,26.7089603969,1.0
40528.8885994,168.027364871,1.0
53079.5625069,742.537305507,1.0
56034.7101103,385.511047426,1.0
45982.1567321,101.509589522,1.0
47925.8716484,417.696382828,1.0
42710.1289205,635.374473112,1.0
55866.5304531,35.0147470109,1.0
48427.1496156,18.8098773275,1.0
53907.4533526,7.41423512358,1.0
38883.231887,320.28270553,1.0
52685.0998822,635.267384424,1.0
42606.1789714,67.7398626729,1.0
40352.8753313,620.056985155,1.0
56366.072101,135.533492511,1.0
47799.2424916,72.5809988621,1.0
47441.6565973,97.187379816,1.0
41840.4285301,407.556888072,1.0
50694.8011655,974.016006045,1.0
55648.8566283,9.29315963044,1.0
52045.426868,560.880712066,1.0
40720.7154183,494.581383325,1.0
49399.6715345,129.642052504,1.0
53209.8503926,593.883430523,1.0
50564.9413701,350.852853965,1.0
49478.2815385,233.333482759,1.0
53779.7765254,242.53515523,1.0
60764.8159968,101.576680999,1.0
54667.6908109,252.574121408,1.0
53658.9775075,674.621092049,1.0
46210.0048782,238.448121381,1.0
45848.6588758,161.280784322,1.0
50612.1692206,191.585180536,1.0
52566.303922,1208.42377972,1.0
61625.465889,361.519890883,1.0
43425.5817547,564.506283019,1.0
49526.6910122,95.6543978819,1.0
53035.1238984,26.7462182582,1.0
62325.0188074,556.757819271,1.0
53659.4504674,772.478480195,1.0
60450.9238596,666.017311986,1.0
52705.5869256,552.970144098,1.0
44998.0211032,21.0052476976,1.0
48699.0701319,90.3576876542,1.0
44392.9290738,90.4816853934,1.0
51280.2191595,513.811338547,1.0
48670.2201991,287.558063681,1.0
48346.9517882,262.864392347,1.0
54856.9278865,96.8095403672,1.0
52126.1687775,180.556129477,1.0
53441.3434932,274.972651979,1.0
50350.8353499,1013.83708523,1.0
52668.1538854,181.910196115,1.0
51524.8537864,1557.68446364,1.0
38253.844727,119.518211689,1.0
42097.4310048,620.069310052,1.0
55609.5191993,559.905878589,1.0
44075.3026343,158.567078055,1.0
44590.0163374,1682.39017304,1.0
48736.975761,35.7505435081,1.0
48916.4226629,65.8790224604,1.0
54422.8604392,231.409610566,1.0
50068.7361127,1113.24806553,1.0
49411.3631211,20.9720747673,1.0
44130.9351999,529.241463485,1.0
53776.906967,930.759157313,1.0
51922.8700339,786.396680189,1.0
56722.5514854,375.523034648,1.0
50345.520091,7.7339121722,1.0
57013.7531561,41.8147487498,1.0
59496.3832317,2018.2401654,1.0
55722.6672535,202.705565138,1.0
43857.2072732,134.879510653,1.0
44402.7428968,58.5219036336,1.0
54625.5994783,15.9228247037,1.0
52338.9576982,296.194784484,1.0
49143.8670247,121.409502371,1.0
53054.1613226,531.132298629,1.0
55467.1321582,214.334395489,1.0
40799.7384536,366.37708335,1.0
46610.6815983,394.732157183,1.0
51019.8956666,374.866474655,1.0
45785.7592161,320.16114188,1.0
51377.9045339,892.948605261,1.0
46077.7826419,267.584459242,1.0
49391.6813105,721.229660086,1.0
50793.5877532,82.8303344685,1.0
46199.7655496,644.683780334,1.0
51646.4104993,283.525945049,1.0
53541.2235429,29.4238766559,1.0
55335.1973949,126.500723784,1.0
51382.3062869,195.196756082,1.0
55388.4652485,482.412736987,1.0
50896.8268341,484.166940498,1.0
50961.219439,420.092184436,1.0
48302.5020307,337.031287855,1.0
53087.6287711,354.836698119,1.0
51135.876578,54.2581936538,1.0
44819.1735176,331.048933683,1.0
48739.3195415,481.965922359,1.0
64850.4447902,167.31977935,1.0
60905.410844,12.4866039977,1.0
48248.6064056,183.719855156,1.0
53485.3892405,119.728110583,1.0
41762.7447856,523.205521197,1.0
47443.1213412,548.081279124,1.0
53247.6926738,200.154483482,1.0
50801.7647245,56.3258242146,1.0
44001.1797204,22.6660790224,1.0
60357.4198356,13.6861687024,1.0
47992.7651806,921.318662209,1.0
52241.3371702,168.526490707,1.0
45953.0729253,394.954077236,1.0
52331.7037626,394.445581951,1.0
48356.3619628,710.186598207,1.0
46863.8621143,204.77115949,1.0
47855.0598394,126.598186851,1.0
56704.0218163,347.348447102,1.0
43765.3990945,139.890668403,1.0
54164.3654411,181.098349473,1.0
50196.6569086,199.951478179,1.0
41781.8701411,622.236296705,1.0
55013.9989693,33.8735207273,1.0
50808.9429742,566.09573082,1.0
43540.3649245,231.743103623,1.0
43458.4794065,128.824717961,1.0
56766.5874957,712.75590982,1.0
47125.2165409,101.296687451,1.0
50182.8896732,113.792219339,1.0
45807.5926276,96.8856854798,1.0
54752.4762007,366.419030885,1.0
42776.5812579,95.7490210335,1.0
44726.2366554,1187.74707797,1.0
48618.3685621,530.80077562,1.0
47949.2582813,201.808164981,1.0
48876.8915772,0.833302934687,1.0
60191.4207664,9.3518328943,1.0
48925.3107937,75.2743910115,1.0
41378.1472672,210.439033583,1.0
56808.321139,668.2216466,1.0
45122.4956426,168.286917887,1.0
44659.5469314,1008.74112287,1.0
48024.2041742,302.823374962,1.0
47553.4042669,538.004995312,1.0
56662.678021,501.521792611,1.0
51956.922354,322.304729672,1.0
41695.5468696,441.627112552,1.0
50708.3040159,597.494374858,1.0
51410.2879713,458.278023155,1.0
51435.5658573,141.076745004,1.0
46985.9235014,595.261732513,1.0
52892.8250405,1046.43616497,1.0
48774.9672171,121.339648375,1.0
54782.2977503,420.955009337,1.0
46403.9892302,118.227911237,1.0
41121.2326005,588.945054772,1.0
41804.9056448,9.29617300048,1.0
53440.7584773,387.539923088,1.0
47307.4963942,236.20956732,1.0
54421.6116667,1182.92426162,1.0
50032.8500905,87.912109082,1.0
47785.4480294,316.589197765,1.0
42696.5137562,422.014546933,1.0
49285.35487,316.162642238,1.0
52777.9692338,2183.46148255,1.0
55404.2596356,804.163815294,1.0
52027.5653571,212.466172711,1.0
45038.2385117,79.4192609966,1.0
48112.7399493,1488.98868562,1.0
51563.2578659,65.0674510844,1.0
54164.4968939,265.725353236,1.0
56583.662997,502.231383867,1.0
51304.7550274,715.248001744,1.0
46765.0263944,374.000508429,1.0
49212.1810296,520.269166438,1.0
48789.7182201,62.5538266282,1.0
56893.0776057,1065.7172222,1.0
51615.4932993,234.423062082,1.0
49206.3262326,680.084568007,1.0
45246.8787732,4.02934051057,1.0
52801.9313363,286.708582609,1.0
45554.9728025,260.260970149,1.0
54660.1852773,340.737573761,1.0
49417.7219945,809.487575233,1.0
52378.5149946,203.506460119,1.0
50019.6939817,33.0447381181,1.0
55650.7177402,1903.56575905,1.0
38578.4903976,1257.37196126,1.0
47190.763249,357.237841289,1.0
55719.2350832,1995.68444532,1.0
51662.7300805,283.609385117,1.0
42948.9208527,57.292497919,1.0
57184.6928243,269.83673783,1.0
53303.4663624,182.619892475,1.0
55895.0498263,248.57704722,1.0
50096.2363867,39.6812396538,1.0
57930.2708557,1231.03826789,1.0
46862.0599381,163.659541019,1.0
45707.0728134,393.922312692,1.0
50866.0382891,86.3174110374,1.0
60235.073532,727.579857258,1.0
46619.5056717,183.539908808,1.0
47211.1788956,94.4045238621,1.0
56634.7805249,117.870286549,1.0
49131.6699748,716.834085165,1.0
60235.6313276,307.141059462,1.0
49280.2836658,84.0282019085,1.0
51002.2570462,547.012948218,1.0
43236.5522762,174.667786168,1.0
51429.7085313,116.629179119,1.0
49147.6715682,583.667226601,1.0
48008.6336775,196.884675251,1.0
53005.8889485,19.3452628208,1.0
42696.3815148,118.246499251,1.0
59827.4363675,402.561791541,1.0
39645.0443426,28.3295523252,1.0
58982.813071,1509.95646171,1.0
50691.8498725,332.724393194,1.0
48398.1201403,163.113140381,1.0
57127.3902696,114.739336809,1.0
47408.7226026,101.949831676,1.0
51945.6847862,497.604893251,1.0
44496.4092982,96.8636271217,1.0
49766.1999095,79.4514234914,1.0
46661.1261837,731.621413555,1.0
52246.2620584,291.576114248,1.0
47996.9782968,559.54189247,1.0
51109.0315008,74.7073848836,1.0
50639.5086111,353.744298307,1.0
52497.3161516,37.2238236591,1.0
45384.9993944,187.13731413,1.0
38566.8655866,230.950428805,1.0
49157.6545107,70.9166488268,1.0
45524.3581094,83.7547824347,1.0
57854.9403885,387.441259423,1.0
59277.7904637,285.62837436,1.0
46330.3505282,227.35389374,1.0
46178.2222998,58.6414074491,1.0
44627.8365734,128.860065322,1.0
62553.8196405,1641.40824307,1.0
51338.8155825,234.275847002,1.0
53529.6154031,323.041515109,1.0
49559.8079626,93.1841335734,1.0
49273.0669686,95.4506621744,1.0
57666.7098802,751.189010593,1.0
43876.3755123,6.73086533046,1.0
51277.6392451,1086.50387216,1.0
55609.3168364,471.447717973,1.0
53288.798938,799.383035518,1.0
55951.9147411,1.79214290831,1.0
49262.9118768,89.8025127687,1.0
55563.1647643,409.456480472,1.0
55001.7227464,1043.15086235,1.0
57671.9834635,542.330672533,1.0
53287.7733526,6.8755514171,1.0
62048.0724377,482.74695044,1.0
49288.8466492,229.547386922,1.0
40581.6291083,706.192141329,1.0
47417.1325843,686.676029286,1.0
51202.7101816,365.641236165,1.0
59406.9612658,243.433547588,1.0
52804.6074043,26.6080783889,1.0
53651.518107,1362.76759116,1.0
48495.6331838,173.739836604,1.0
54607.5868246,230.583647788,1.0
52967.355514,12.0650113292,1.0
52357.7166654,70.7723016802,1.0
54299.6341117,566.675778514,1.0
52464.6919233,233.07308398,1.0
50181.9452435,542.085187218,1.0
52670.5235557,107.795265962,1.0
49092.7664295,681.207383405,1.0
49612.6953621,183.785935041,1.0
61228.5002127,543.440325644,1.0
48613.848584,305.222813594,1.0
55195.0327096,366.987687313,1.0
44727.5372273,237.722919421,1.0
52421.8580014,529.237791803,1.0
51921.0756049,177.901596493,1.0
53337.2454749,1504.12030569,1.0
56646.4922676,191.462726259,1.0
54423.7488409,25.2148955736,1.0
43983.4784822,779.999231078,1.0
50246.8242582,1504.70620574,1.0
48212.5784765,296.669797027,1.0
48319.1534563,338.226796869,1.0
43421.3623661,156.299068744,1.0
48934.1324216,38.9859117474,1.0
45178.7496196,131.93867033,1.0
45513.763412,108.124612329,1.0
52653.2070919,1241.48085973,1.0
53195.1939224,410.035601068,1.0
45671.375663,560.993980177,1.0
46179.818804,218.784345748,1.0
52502.7535298,73.9049937764,1.0
50745.7946166,133.015435339,1.0
55091.0469591,315.291523957,1.0
42634.4936891,405.800814541,1.0
52019.6610615,920.427558669,1.0
45434.1324414,2260.3078671,1.0
51170.7598124,204.559937368,1.0
53124.603079,498.052290817,1.0
49524.3010892,380.106578182,1.0
56347.8078932,623.967700437,1.0
54652.9020083,574.379022153,1.0
47439.7634506,546.408478568,1.0
53486.4640483,205.42679863,1.0
44400.6581379,1925.52241553,1.0
47762.6218049,96.0115421955,1.0
57374.7670575,579.969564342,1.0
58303.3568994,17.5438814142,1.0
53198.768678,367.239671486,1.0
48551.0635913,285.424500954,1.0
45379.9425913,734.805152738,1.0
52676.6464478,107.177219665,1.0
49266.5650646,193.574865448,1.0
47888.8423627,444.362961664,1.0
55848.6108431,194.756936166,1.0
48434.5133857,459.754111026,1.0
49391.899802,363.519174548,1.0
54531.9801392,3.67835941641,1.0
45585.1207713,218.051230039,1.0
53203.6256149,334.825321604,1.0
44274.764437,250.502814544,1.0
56841.6930464,680.395897619,1.0
47443.7712041,199.015926306,1.0
43783.2441057,151.852017061,1.0
59519.7203871,162.746286066,1.0
63805.7090953,71.1444807115,1.0
50055.2064782,1812.75541851,1.0
61067.0226669,401.729805369,1.0
55578.4517382,725.095415056,1.0
49181.9879562,768.980296311,1.0
45412.0875601,122.919576801,1.0
50043.2457959,180.286036551,1.0
51909.6223703,215.866968727,1.0
54342.7125309,184.400011511,1.0
46793.7254371,82.3282449613,1.0
49581.0849571,1070.41707683,1.0
56168.1512747,151.555933107,1.0
53781.4144369,117.728687709,1.0
53098.6627383,199.039127991,1.0
54173.5575596,33.110071196,1.0
47869.1834942,81.4282878486,1.0
55144.7089059,97.5406457335,1.0
48835.9469193,1150.78242134,1.0
48465.3043974,234.410561171,1.0
53851.8784566,153.848765785,1.0
49377.2469019,273.155643081,1.0
52223.9676895,305.361282651,1.0
53761.939705,784.168601392,1.0
48408.818718,73.1580514555,1.0
44843.0695607,756.738971205,1.0
54464.6625992,1134.97941341,1.0
50084.9545248,69.8362456467,1.0
66833.8395599,224.901790875,1.0
54144.8625833,97.0020673081,1.0
51176.1786065,587.629680268,1.0
50548.624224,368.275710762,1.0
50635.4148331,87.4920216066,1.0
51830.7653098,168.565603661,1.0
49113.1075675,377.938885104,1.0
62004.7427851,10.0075057959,1.0
56179.4220928,124.647868781,1.0
64001.4202588,15.4442780648,1.0
50771.3687949,97.4741405143,1.0
53231.5747903,104.556527945,1.0
57999.2533361,614.061295633,1.0
61386.1880681,162.029316476,1.0
54500.2056222,200.494602091,1.0
44177.0031766,75.8646680885,1.0
46593.4740279,99.6807474541,1.0
57407.5468319,388.205417242,1.0
52693.6177893,188.935656855,1.0
53791.0451102,326.755134327,1.0
48497.0181431,41.9384395458,1.0
47017.1410944,90.1175234165,1.0
38365.5622786,399.452208223,1.0
44401.1989339,107.844113399,1.0
43954.697824,397.654979259,1.0
49372.3923167,904.637002458,1.0
48522.4255812,316.230008331,1.0
60370.7527378,268.031787964,1.0
44002.0241855,127.124089016,1.0
57129.3912775,440.621052531,1.0
